ZIP_CODE,COUNTY,Y,STORE_TYPE,CITY,Ï»¿X,LATITUDE,ADDITONAL_ADDRESS,INCENTIVE_PROGRAM,GRANTEE_NAME,STORE_NAME,STATE,OBJECTID,STORE_STREET_ADDRESS,RECORD_ID,ZIP4,LONGITUDE,FOOD_COMPOSITE_KEY,TAX_OBJ_ID,ACCOUNT_NUM,APPRAISAL_YR_x,BLDG_CLASS_DESC,YEAR_BUILT,REMODEL_YR,GROSS_BLDG_AREA,FOUNDATION_TYP_DESC,FOUNDATION_AREA,BASEMENT_DESC,BASEMENT_AREA,NUM_STORIES,CONSTR_TYP_DESC,HEATING_TYP_DESC,AC_TYP_DESC,NUM_UNITS,NET_LEASE_AREA,PROPERTY_NAME,PROPERTY_QUAL_DESC,PROPERTY_COND_DESC,PHYS_DEPR_PCT,FUNCT_DEPR_PCT,EXTRNL_DEPR_PCT,TOT_DEPR_PCT,IMP_VAL,LAND_VAL,MKT_VAL,APPR_METHOD_DESC,COMPARABILITY_CD,PCT_COMPLETE,APPRAISAL_YR_y,DIVISION_CD,BIZ_NAME,OWNER_NAME1,OWNER_NAME2,EXCLUDE_OWNER,OWNER_ADDRESS_LINE1,OWNER_ADDRESS_LINE2,OWNER_ADDRESS_LINE3,OWNER_ADDRESS_LINE4,OWNER_CITY,OWNER_STATE,OWNER_ZIPCODE,OWNER_COUNTRY,STREET_NUM,STREET_HALF_NUM,FULL_STREET_NAME,BLDG_ID,UNIT_ID,PROPERTY_CITY,PROPERTY_ZIPCODE,MAPSCO,NBHD_CD,LEGAL1,LEGAL2,LEGAL3,LEGAL4,LEGAL5,DEED_TXFR_DATE,GIS_PARCEL_ID,PHONE_NUM,LMA,IMA,SNAP_COMPOSITE_KEY
75137,DALLAS,3846443.44504903,Discount Retail,DUNCANVILLE,-10791542.7594018,32.631123,,,,DOLLAR GENERAL 8497,TX,3058.0,1546 S CLARK RD,248319.0,3602,-96.942078,1546 S CLARK RD DUNCANVILLE,220749500002A0000,220749500002A0000,2024.0,LAND ONLY,0.0,0.0,0.0,UNASSIGNED,0.0,UNASSIGNED,0.0,0.0,UNASSIGNED,UNASSIGNED,UNASSIGNED,0.0,0.0,VACANT,UNASSIGNED,UNASSIGNED,0.0,0.0,0.0,0.0,,,,COST,UNASSIGNED,0.0,2024.0,COM,VACANT,GREENWOOD SQUARE INC,,N,,9767 PALMA VISTA WAY,,,BOCA RATON,FLORIDA,334283528,UNITED STATES OF AMERICA,1546.0,,S CLARK RD,,,DUNCANVILLE,751373602,71B-L (DALLAS),UNASSIGNED,GREENBRIAR SQUARE 1 REPLAT,LT 2A ACS 2.730,,INT201400142226 DD06052014 CO-DC,0749500002A00         5CV07495000,06/09/2014,220749500002A0000,,2US004,UNASSIGNED,1546 S CLARK RD DUNCANVILLE
75038,DALLAS,3879529.01149278,Pharmacy,IRVING,-10793934.347342,32.881073,,,,WALGREENS  3847,TX,3260.0,5310 N MACARTHUR BLVD,269550.0,3101,-96.963562,5310 N MACARTHUR BLVD IRVING,322592200A04R0000,322592200A04R0000,2024.0,FREE STANDING RETAIL STORE,1996.0,1996.0,14135.0,CONCRETE BEAM,13428.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,14135.0,WALGREENS 3847,VERY GOOD,EXCELLENT,25.0,0.0,0.0,25.0,,,,INCOME,B CLASS,1.0,2024.0,COM,WALGREENS 3847,5310 IRVING TX LLC,,N,% HOWELL & KAPLAN PA,4900 NW 2ND AVE,,,MIAMI,FLORIDA,331272123,UNITED STATES OF AMERICA,5310.0,,N MACARTHUR BLVD,,,IRVING,750383101,21B-N (DALLAS),UNASSIGNED,LAS COLINAS SEC 30 3RD INST,BLK A LT 4R ACS 1.338,,INT201900330938 DD12052019 CO-DC,2592200A04R00         1CI2592200A,12/10/2019,322592200A04R0000,,1ISB05,361600,5310 N MACARTHUR BLVD IRVING
75040,DALLAS,3890774.12173825,Super Store,GARLAND,-10758670.5590485,32.965866,,,,Target 1489,TX,3541.0,5301 N GARLAND AVE,267426.0,2716,-96.646782,5301 N GARLAND AVE GARLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75038,DALLAS,3876745.68862872,Supermarket,IRVING,-10793256.6342821,32.860073,,,,TOM THUMB  3621,TX,3863.0,4010 N MACARTHUR BLVD,236670.0,6413,-96.957474,4010 N MACARTHUR BLVD IRVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75211,DALLAS,3859345.89827388,Super Store,DALLAS,-10785917.0062956,32.72868,,,,Walmart SUPERCENTER 5147,TX,4084.0,1521 S COCKRELL HILL RD,287398.0,    ,-96.891541,1521 S COCKRELL HILL RD DALLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75214,DALLAS,3868917.48131535,Supermarket,DALLAS,-10770902.1220579,32.800983,,,,SUPER MERCADO MEXICO # 4,TX,4265.0,5535 COLUMBIA AVE,239168.0,5123,-96.75666,5535 COLUMBIA AVE DALLAS,00000110140000000,00000110140000000,2024.0,FREE STANDING RETAIL STORE,1925.0,1925.0,5070.0,CONCRETE SLAB,5070.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,5070.0,SUPER MERCADO/DOLEX DOLLAR EXPRESS,AVERAGE,GOOD,60.0,0.0,0.0,60.0,,,,INCOME,C CLASS,1.0,2024.0,COM,SUPER MERCADO/DOLEX DOLLAR EXPRESS,ALLEGRO MARY MARGARET,,N,,6326 PROSPECT AVE,,,DALLAS,TEXAS,752143936,UNITED STATES OF AMERICA,5535.0,,COLUMBIA AVE,,,DALLAS,752145123,46-C (DALLAS),UNASSIGNED,EAST COLUMBIA PLACE,BLK C/455 PT LT 11,61.3X191.87X15X50X45X135,INT202300211657 DD09282023,0455 00C   01100      1000455 00C,10/17/2023,00000110140000000,,1DSI12,360900,5535 COLUMBIA AVE DALLAS
75041,DALLAS,3879474.39900819,Super Store,GARLAND,-10756804.6217438,32.880661,,,,Fiesta Mart 54,TX,4517.0,2940 S 1ST ST,284355.0,3437,-96.63002,2940 S 1ST ST GARLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75209,DALLAS,3872642.94710497,Pharmacy,DALLAS,-10778675.784739,32.829109,,,,CVS/PHARMACY 7742,TX,4740.0,5659 LEMMON AVE,226361.0,6225,-96.826492,5659 LEMMON AVE DALLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75019,DALLAS,3891422.55643974,Super Store,COPPELL,-10793647.2543753,32.970753,,,,KROGER 448,TX,4858.0,950 E SANDY LAKE RD,286040.0,3109,-96.960983,950 E SANDY LAKE RD COPPELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75040,DALLAS,3887285.7684564,Pharmacy,GARLAND,-10755906.9413701,32.939571,,,,Walgreens 4340,TX,5154.0,2614 LAVON DR,258650.0,8762,-96.621956,2614 LAVON DR GARLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75149,DALLAS,3861649.42126825,Supermarket,MESQUITE,-10751933.9487437,32.746086,,,,TOM THUMB  1784,TX,5456.0,1501 PIONEER RD,231026.0,6032,-96.586266,1501 PIONEER RD MESQUITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75217,DALLAS,3860075.31178121,Supermarket,DALLAS,-10763170.0928664,32.734192,,,,SUPER MERCADO MEXICO # 3,TX,5809.0,7828 LAKE JUNE RD,228350.0,1601,-96.687202,7828 LAKE JUNE RD DALLAS,00000561529000000,00000561529000000,2024.0,SUPERMARKET,1963.0,1963.0,5151.0,CONCRETE BEAM,5151.0,UNASSIGNED,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,5151.0,SUPER MERCADO MEXICO,AVERAGE,AVERAGE,0.0,0.0,0.0,0.0,,,,INCOME,C CLASS,1.0,2024.0,COM,SUPER MERCADO MEXICO,MARTINEZ FERNANDO &,,N,JOSE J MARTINEZ JR,501 S ROSEMONT AVE,,,DALLAS,TEXAS,752085841.0,UNITED STATES OF AMERICA,7828.0,,LAKE JUNE RD,,,DALLAS,752171601,58-L (DALLAS),UNASSIGNED,DALLAS GARDENS,BLK A/6301 LTS 1 & 2 LAKE JUNE,,VOL2002176/9205   DD022186 CO-DC,6301 00A   001        3006301 00A,09/10/2002,00000561529000000,,2DSL16,360700,7828 LAKE JUNE RD DALLAS
75203,DALLAS,3860655.88412424,Grocery Store,DALLAS,-10774528.688429,32.738579,,,,KIEST MARKET,TX,6095.0,3807 E KIEST BLVD,308464.0,4122,-96.789238,3807 E KIEST BLVD DALLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75208,DALLAS,3861258.71970745,Supermarket,DALLAS,-10779252.5310208,32.743134,,,,JERRYS SUPERMARKET #3,TX,6152.0,532 W JEFFERSON BLVD,278236.0,4722,-96.831673,532 W JEFFERSON BLVD DALLAS,00317400540180000,00317400540180000,2024.0,SUPERMARKET,1947.0,1947.0,17909.0,CONCRETE SLAB,17909.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,17197.0,JERRYS FOOD MARKET,AVERAGE,AVERAGE,0.0,0.0,0.0,0.0,,,,INCOME,C CLASS,1.0,2024.0,COM,JERRYS FOOD MARKET,JSM DEVELOPMENT CO LP,,N,,532 W JEFFERSON BLVD,,,DALLAS,TEXAS,752084722.0,UNITED STATES OF AMERICA,532.0,,W JEFFERSON BLVD,,,DALLAS,752084722,54-G (DALLAS),UNASSIGNED,CITY BLOCK 54/3174,"W 50' LT 17 & ALL LTS 18,19 &20",JEFFERSON AND LLEWELLYN,INT200600228898 DD06062006 CO-DC,3174 054   01800      2DA3174 054,06/23/2006,00317400540180000,,2DSL6B,360500,532 W JEFFERSON BLVD DALLAS
75205,DALLAS,3875481.48250046,Supermarket,DALLAS,-10774374.0656563,32.850533,,,,TOM THUMB 1973,TX,6244.0,7000 SNIDER PLZ,309801.0,1335,-96.787849,7000 SNIDER PLZ DALLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75150,DALLAS,3873278.19274144,Convenience Store,MESQUITE,-10757341.4043284,32.833904,,,,SWIFT T # 11,TX,6392.0,2333 OATES DR,276041.0,1149,-96.634842,2333 OATES DR MESQUITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75206,DALLAS,3870044.16264033,Super Store,DALLAS,-10772442.7838105,32.80949,,,,Fiesta Mart 40,TX,6564.0,5334 ROSS AVE,280346.0,7453,-96.7705,5334 ROSS AVE DALLAS,001485000A01A0000,001485000A01A0000,2024.0,SHOPPING CENTER,1996.0,1996.0,48249.0,CONCRETE SLAB,48249.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,92641.0,FIESTA MART AND MULTITENANT RETAIL,EXCELLENT,EXCELLENT,70.0,0.0,0.0,70.0,,,,INCOME,B CLASS,1.0,2024.0,COM,FIESTA MART AND MULTITENANT RETAIL,ROSS HENDERSON DEV GROUP,,N,LLC,4545 BISSONNET ST STE 100,,,BELLAIRE,TEXAS,774013000.0,UNITED STATES OF AMERICA,5334.0,,ROSS AVE,,,DALLAS,752067453,36-W (DALLAS),UNASSIGNED,PLAZA DE GREENVILLE,BLK A/1485 LT 1A ACS 6.65,,VOL95041/3600 DD022396 CO-DALLAS,1485 00A   01A        1001485 00A,03/01/1995,001485000A01A0000,,1DSI10,360900,5334 ROSS AVE DALLAS
75206,DALLAS,3870044.16264033,Super Store,DALLAS,-10772442.7838105,32.80949,,,,Fiesta Mart 40,TX,6564.0,5334 ROSS AVE,280346.0,7453,-96.7705,5334 ROSS AVE DALLAS,001485000A01A0001,001485000A01A0000,2024.0,RETAIL STRIP,1996.0,1996.0,45060.0,CONCRETE SLAB,45060.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,0.0,FIESTA MART AND MULTITENANT RETAIL,EXCELLENT,EXCELLENT,70.0,0.0,0.0,70.0,,,,INCOME,B CLASS,1.0,2024.0,COM,FIESTA MART AND MULTITENANT RETAIL,ROSS HENDERSON DEV GROUP,,N,LLC,4545 BISSONNET ST STE 100,,,BELLAIRE,TEXAS,774013000.0,UNITED STATES OF AMERICA,5334.0,,ROSS AVE,,,DALLAS,752067453,36-W (DALLAS),UNASSIGNED,PLAZA DE GREENVILLE,BLK A/1485 LT 1A ACS 6.65,,VOL95041/3600 DD022396 CO-DALLAS,1485 00A   01A        1001485 00A,03/01/1995,001485000A01A0000,,1DSI10,360900,5334 ROSS AVE DALLAS
75042,DALLAS,3886050.79915829,Pharmacy,GARLAND,-10762702.2170466,32.93026,,,,Walgreens 04267,TX,6576.0,1902 N JUPITER RD,277000.0,4744,-96.682999,1902 N JUPITER RD GARLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75088,DALLAS,3883152.0300409,Super Store,ROWLETT,-10751048.0682359,32.908401,,,,Walmart 3225,TX,6755.0,2501 LAKEVIEW PKWY,309499.0,    ,-96.578308,2501 LAKEVIEW PKWY ROWLETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75228,DALLAS,3867733.9661873,Pharmacy,DALLAS,-10764511.158772,32.792046,,,,CVS/ PHARMACY 6966,TX,7234.0,6004 SAMUELL BLVD,293198.0,7115,-96.699249,6004 SAMUELL BLVD DALLAS,006127000A18A0000,006127000A18A0000,2024.0,FREE STANDING RETAIL STORE,1996.0,1996.0,11200.0,CONCRETE SLAB,11200.0,UNASSIGNED,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,11200.0,CVS,VERY GOOD,EXCELLENT,25.0,0.0,0.0,25.0,,,,INCOME,A CLASS,1.0,2024.0,COM,CVS,JM CHOU INVESTMENTS LLC &,,N,SMB CHOU INVESTMENTS LLC,2600 ISLAND BLVD APT 1906,,,AVENTURA,FLORIDA,331605210,UNITED STATES OF AMERICA,6004.0,,SAMUELL BLVD,,,DALLAS,752287115,48-E (DALLAS),UNASSIGNED,ECKERDS SAMUEL BOULEVARD,BLK A/6127 LT 18A ACS 0.981,,INT201800318462 DD11272018 CO-DC,6127 00A   18A00      3DA6127 00A,12/05/2018,006127000A18A0000,,2DSK18,360700,6004 SAMUELL BLVD DALLAS
75211,DALLAS,3860051.09431714,Pharmacy,DALLAS,-10783983.052782,32.734009,,,,WALGREENS  3956,TX,7280.0,1104 S WESTMORELAND RD,312681.0,5651,-96.874168,1104 S WESTMORELAND RD DALLAS,004961000A0080000,004961000A0080000,2024.0,FREE STANDING RETAIL STORE,1996.0,2007.0,15700.0,CONCRETE SLAB,15700.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,15700.0,WALGREENS 3956,VERY GOOD,EXCELLENT,5.0,0.0,0.0,5.0,,,,INCOME,B CLASS,1.0,2024.0,COM,WALGREENS 3956,COLE WG DALLAS TX LLC,,N,% WALGREENS,PO BOX 1159,,,DEERFIELD,ILLINOIS,600156002,UNITED STATES OF AMERICA,1104.0,,S WESTMORELAND RD,,,DALLAS,752115651,53-K (DALLAS),UNASSIGNED,WALGREENS-WESTMORELAND,BLK A/4961 LT 8 ACS 1.5297,,INT20070172143 DD05092007 CO-DC,4961 00A   00800      2DA4961 00A,08/28/2007,004961000A0080000,,2DSL05,360500,1104 S WESTMORELAND RD DALLAS
75220,DALLAS,3878092.07188439,Convenience Store,DALLAS,-10784108.8438066,32.870232,Ste 1,,,STOP N BUY,TX,7295.0,9750 BROCKBANK DR,232663.0,2998,-96.875298,9750 BROCKBANK DR DALLAS,00000597019000000,00000597019000000,2024.0,STORAGE WAREHOUSE,1981.0,1990.0,12034.0,PIERS,12034.0,UNASSIGNED,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,12150.0,J.P. BILLIARDS & CAFE,GOOD,GOOD,40.0,0.0,0.0,40.0,,,,INCOME,B CLASS,1.0,2024.0,COM,J.P. BILLIARDS & CAFE,PARK JONG MYUM & SOOK,,N,,9750 BROCKBANK DR # 1,,,DALLAS,TEXAS,752202935.0,UNITED STATES OF AMERICA,9750.0,,BROCKBANK DR,,,DALLAS,752202935,23-T (DALLAS),UNASSIGNED,ROSELAWN SUBURBAN,BLK 1/6451 LT 15 LESS ROW,ACS 0.794,VOL2004080/11706 DD04142004 CO-DC,6451 001   01500      1DA6451 001,04/26/2004,00000597019000000,,1DSF06,110400,9750 BROCKBANK DR DALLAS
75006,DALLAS,3891940.32154944,Supermarket,CARROLLTON,-10785493.9922306,32.974655,,,,Albertsons 0269,TX,7326.0,2150 N JOSEY LN,312393.0,2991,-96.887741,2150 N JOSEY LN CARROLLTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75219,DALLAS,3871558.00832788,Super Store,DALLAS,-10777401.0652499,32.820919,,,,Whole Foods Market 10140,TX,7485.0,4100 LOMO ALTO DR,315515.0,1535,-96.815041,4100 LOMO ALTO DR DALLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75043,DALLAS,3877467.16865589,Super Store,GARLAND,-10754170.9139112,32.865517,,,,Walmart SUPERCENTER 2975,TX,7578.0,3959 BROADWAY BLVD,291608.0,2586,-96.606361,3959 BROADWAY BLVD GARLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75062,DALLAS,3873639.61578842,Super Store,IRVING,-10798726.0948232,32.836632,,,,Walmart SUPERCENTER 880,TX,7720.0,4100 W AIRPORT FWY,233120.0,5913,-97.006607,4100 W AIRPORT FWY IRVING,325649200A0010000,325649200A0010000,2024.0,DISCOUNT STORE,1993.0,1993.0,126000.0,CONCRETE SLAB,121400.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,195327.0,WALMART SUPER STORES INC  880,GOOD,GOOD,0.0,0.0,0.0,0.0,,,,INCOME,B CLASS,1.0,2024.0,COM,WALMART SUPER STORES INC  880,WAL MART REAL ESTATE,,N,% WAL-MART PPTY TAX DEPT,PO BOX 8050,,,BENTONVILLE,ARKANSAS,727128055,UNITED STATES OF AMERICA,4100.0,,W AIRPORT FWY,,,IRVING,750625913,31-M (DALLAS),UNASSIGNED,WAL-MART AMENDED,BLK A LT 1 ACS 18.1545,,VOL97240/2245 DD103196 CO-DC,5649200A00100         1CI5649200A,12/10/1997,325649200A0010000,,1ISA08,361700,4100 W AIRPORT FWY IRVING
75062,DALLAS,3873639.61578842,Super Store,IRVING,-10798726.0948232,32.836632,,,,Walmart SUPERCENTER 880,TX,7720.0,4100 W AIRPORT FWY,233120.0,5913,-97.006607,4100 W AIRPORT FWY IRVING,325649200A0010001,325649200A0010000,2024.0,DISCOUNT STORE,2003.0,2003.0,73927.0,CONCRETE SLAB,73927.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,0.0,2003 ADDN TO WALMART,GOOD,GOOD,0.0,0.0,0.0,0.0,,,,INCOME,B CLASS,1.0,2024.0,COM,WALMART SUPER STORES INC  880,WAL MART REAL ESTATE,,N,% WAL-MART PPTY TAX DEPT,PO BOX 8050,,,BENTONVILLE,ARKANSAS,727128055,UNITED STATES OF AMERICA,4100.0,,W AIRPORT FWY,,,IRVING,750625913,31-M (DALLAS),UNASSIGNED,WAL-MART AMENDED,BLK A LT 1 ACS 18.1545,,VOL97240/2245 DD103196 CO-DC,5649200A00100         1CI5649200A,12/10/1997,325649200A0010000,,1ISA08,361700,4100 W AIRPORT FWY IRVING
75220,DALLAS,3877686.51054326,Super Store,DALLAS,-10783076.912127,32.867172,,,,Fiesta Mart 32,TX,7933.0,9727 WEBB CHAPEL RD,380409.0,3555,-96.866028,9727 WEBB CHAPEL RD DALLAS,006447000A0020000,006447000A0020000,2024.0,SHOPPING CENTER,1997.0,2002.0,15781.0,CONCRETE BEAM,15781.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,79854.0,WEBB CHAPEL SHOPPING CTR/FIESTA MART,GOOD,GOOD,0.0,0.0,0.0,0.0,,,,INCOME,B CLASS,1.0,2024.0,COM,WEBB CHAPEL SHOPPING CTR/FIESTA MART,WEBBS CHAPEL DEV GRP LLC,,N,% UNITED EQUITIES,4545 BISSONNET ST STE 100,,,BELLAIRE,TEXAS,774013000,UNITED STATES OF AMERICA,9727.0,,WEBB CHAPEL RD,,,DALLAS,752203555,23-U (DALLAS),UNASSIGNED,FIESTA PLAZA WEBB CHAPEL,BLK A/6447 LT 2 ACS 8.8754,,VOL96117/0303 DD060796 CO-DALLAS,6447 00A   002        1006447 00A,06/13/1996,006447000A0020000,,1DSF06,361200,9727 WEBB CHAPEL RD DALLAS
75220,DALLAS,3877686.51054326,Super Store,DALLAS,-10783076.912127,32.867172,,,,Fiesta Mart 32,TX,7933.0,9727 WEBB CHAPEL RD,380409.0,3555,-96.866028,9727 WEBB CHAPEL RD DALLAS,006447000A0020002,006447000A0020000,2024.0,SHOPPING CENTER,1997.0,2002.0,21580.0,CONCRETE BEAM,21580.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,0.0,WEBB CHAPEL SHOPPING CTR,GOOD,GOOD,0.0,0.0,0.0,0.0,,,,INCOME,C CLASS,1.0,2024.0,COM,WEBB CHAPEL SHOPPING CTR/FIESTA MART,WEBBS CHAPEL DEV GRP LLC,,N,% UNITED EQUITIES,4545 BISSONNET ST STE 100,,,BELLAIRE,TEXAS,774013000,UNITED STATES OF AMERICA,9727.0,,WEBB CHAPEL RD,,,DALLAS,752203555,23-U (DALLAS),UNASSIGNED,FIESTA PLAZA WEBB CHAPEL,BLK A/6447 LT 2 ACS 8.8754,,VOL96117/0303 DD060796 CO-DALLAS,6447 00A   002        1006447 00A,06/13/1996,006447000A0020000,,1DSF06,361200,9727 WEBB CHAPEL RD DALLAS
75220,DALLAS,3877686.51054326,Super Store,DALLAS,-10783076.912127,32.867172,,,,Fiesta Mart 32,TX,7933.0,9727 WEBB CHAPEL RD,380409.0,3555,-96.866028,9727 WEBB CHAPEL RD DALLAS,006447000A0020001,006447000A0020000,2024.0,SUPERMARKET,1997.0,2002.0,43127.0,CONCRETE BEAM,43127.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,0.0,FIESTA MART,GOOD,GOOD,0.0,0.0,0.0,0.0,,,,INCOME,A CLASS,1.0,2024.0,COM,WEBB CHAPEL SHOPPING CTR/FIESTA MART,WEBBS CHAPEL DEV GRP LLC,,N,% UNITED EQUITIES,4545 BISSONNET ST STE 100,,,BELLAIRE,TEXAS,774013000,UNITED STATES OF AMERICA,9727.0,,WEBB CHAPEL RD,,,DALLAS,752203555,23-U (DALLAS),UNASSIGNED,FIESTA PLAZA WEBB CHAPEL,BLK A/6447 LT 2 ACS 8.8754,,VOL96117/0303 DD060796 CO-DALLAS,6447 00A   002        1006447 00A,06/13/1996,006447000A0020000,,1DSF06,361200,9727 WEBB CHAPEL RD DALLAS
75060,DALLAS,3870156.8764387,Discount Retail,IRVING,-10790697.6218277,32.810341,,,,DOLLAR GENERAL 7170,TX,7940.0,400 S NURSERY RD,380478.0,3124,-96.934486,400 S NURSERY RD IRVING,321195800A1R10000,321195800A1R10000,2024.0,FREE STANDING RETAIL STORE,2000.0,2000.0,10322.0,CONCRETE SLAB,10322.0,NONE,0.0,1.0,S-PRE-ENGINEERED STEEL BLDGS,CENTRAL HEAT,CENTRAL A/C,0.0,10322.0,DOLLAR GENERAL,GOOD,GOOD,31.0,0.0,0.0,31.0,,,,INCOME,B CLASS,1.0,2024.0,COM,DOLLAR GENERAL,DOLGENCORP TEX INC,,N,ATTN: TAX DEPT   STORE 7170,100 MISSION RDG,,,GOODLETTSVLLE,TENNESSEE,370722171,UNITED STATES OF AMERICA,400.0,,S NURSERY RD,,,IRVING,750603124,31B-Z (DALLAS),UNASSIGNED,FIRST NATIONAL BANK PLAZA 2ND REV,BLK A LT 1R1 ACS 1.5871,,VOL2002125/1083 DD06062002 CO-DC,1195800A1R100         1321195800A,06/27/2002,321195800A1R10000,,1ISC09,361700,400 S NURSERY RD IRVING
75081,DALLAS,3886185.81578491,Supermarket,RICHARDSON,-10762808.3045213,32.931278,,,,Albertsons 4260,TX,7950.0,2165 BUCKINGHAM RD,380578.0,5477,-96.683952,2165 BUCKINGHAM RD RICHARDSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75243,DALLAS,3881525.98797633,Supermarket,DALLAS,-10766871.3546158,32.896137,,,,TOM THUMB  3560,TX,8109.0,8698 SKILLMAN ST,296764.0,8265,-96.720451,8698 SKILLMAN ST DALLAS,008103000002D0000,008103000002D0000,2024.0,SUPERMARKET,1981.0,1981.0,48037.0,CONCRETE SLAB,48037.0,UNASSIGNED,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,52636.0,ROYAL HIGHLANDS PLAZA/TOM THUMB,GOOD,GOOD,0.0,0.0,0.0,0.0,,,,INCOME,B CLASS,1.0,2024.0,COM,ROYAL HIGHLANDS PLAZA/TOM THUMB,JAHCO ROYAL SKILLMAN LLC,,N,,1717 MAIN ST STE 2600,,,DALLAS,TEXAS,752017310,UNITED STATES OF AMERICA,8698.0,,SKILLMAN ST,,,DALLAS,752438265,27-G (DALLAS),UNASSIGNED,ROYAL HIGHLANDS,BLK 8103 LT 2D ACS 4.01,,INT200700013948 DD01092007 CO-DC,8103 000   02D        7DA8103 000,01/10/2007,008103000002D0000,,1DSE11,361000,8698 SKILLMAN ST DALLAS
75042,DALLAS,3884020.16672407,Super Store,GARLAND,-10759036.5775342,32.914948,,,,KROGER 559,TX,8174.0,1406 W WALNUT ST,332357.0,5841,-96.65007,1406 W WALNUT ST GARLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
